input_raw,input,output,output_raw
ăn quán này rồi khá ngon tuy nhiên vì quán đông nên nhân viên phục vụ hơi chậm và không vui vẻ chắc vì quán đông quá nên cũng thông cảm,ăn quán này rồi khá ngon tuy nhiên vì quán đông nên nhân viên phục vụ hơi chậm và không vui vẻ chắc vì quán đông quá nên cũng thông cảm,nhà hàng nói chung tốt vì nó ngon và dịch vụ tệ vì nhân viên phục vụ chậm và dịch vụ tệ vì nhân viên phục vụ không vui vẻ và nhà hàng nói chung tạm vì quán đông,"{RESTAURANT#GENERAL,null,positive,ngon}; {SERVICE#GENERAL,nhân viên phục vụ,negative,chậm}; {SERVICE#GENERAL,nhân viên phục vụ,negative,không vui vẻ}; {RESTAURANT#GENERAL,quán,neutral,đông}"
đồ ăn ở quán ngon nhưng phục vụ hơi chậm,đồ ăn ở quán ngon nhưng phục vụ hơi chậm,dịch vụ tệ vì phục vụ chậm và chất lượng đồ ăn tốt vì đồ ăn ngon,"{SERVICE#GENERAL,phục vụ,negative,chậm}; {FOOD#QUALITY,đồ ăn,positive,ngon}"
giá cả ở đây thì là điểm cộng rồi mình ăn 3 món với 2 lon bò húc mà hết có 210k hay gì đó thôi rẻ xỉu 🥴 điểm trừ duy nhất của quán là đường đi khó nhớ kinh khủng đi nhiều lần rồi mà mỗi lần đi vẫn như ma trận 😂,giá cả ở đây thì là điểm cộng rồi mình ăn num món với num lon bò húc mà hết có giá tiền hay gì đó thôi rẻ xỉu 🥴 điểm trừ duy nhất của quán là đường đi khó nhớ kinh khủng đi nhiều lần rồi mà mỗi lần đi vẫn như ma trận tốt,giá tiền nhà hàng tốt vì giá cả điểm cộng và giá tiền đồ ăn tốt vì nó rẻ và địa chỉ tệ vì đường đi khó nhớ,"{RESTAURANT#PRICES,giá cả,positive,điểm cộng}; {FOOD#PRICES,null,positive,rẻ}; {LOCATION#GENERAL,đường đi,negative,khó nhớ}"
"giá hợp lí so với mặt băng chung, menu rất đa dạng nhiều món, đồ ăn được chứ ko ấn tượng, nhân viên nhiệt tình","giá hợp lí so với mặt băng chung , thực đơn rất đa dạng nhiều món , đồ ăn được chứ không ấn tượng , nhân viên nhiệt tình",dịch vụ tốt vì nhân viên nhiệt tình và lựa chọn đồ ăn tốt vì menu đa dạng nhiều món và giá tiền nhà hàng tốt vì giá hợp lí và chất lượng đồ ăn tạm vì đồ ăn được,"{SERVICE#GENERAL,nhân viên,positive,nhiệt tình}; {FOOD#STYLE&OPTIONS,menu,positive,đa dạng nhiều món}; {RESTAURANT#PRICES,giá,positive,hợp lí}; {FOOD#QUALITY,đồ ăn,neutral,được}"
vị ngon thịt đậm đà và mềm kết luận ăn được nhưng giá cao,vị ngon thịt đậm đà và mềm kết luận ăn được nhưng giá cao,chất lượng đồ ăn tốt vì vị ngon và giá tiền đồ ăn tệ vì giá cao và lựa chọn đồ ăn tốt vì thịt mềm và lựa chọn đồ ăn tốt vì thịt đậm đà,"{FOOD#QUALITY,vị,positive,ngon}; {FOOD#PRICES,giá,negative,cao}; {FOOD#STYLE&OPTIONS,thịt,positive,mềm}; {FOOD#STYLE&OPTIONS,thịt,positive,đậm đà}"
"gia ở đây rẻ , không gian rộng rãi, thoáng, nhân viên phục vụ tốt , món ăn cũng được (chưa đến mức độ ngon) vì gần nhà nên cũng hay ra ăn ,","gia ở đây rẻ , không gian rộng rãi , thoáng , nhân viên phục vụ tốt , món ăn cũng được ( chưa đến mức độ ngon ) vì gần nhà nên cũng hay ra ăn ,",dịch vụ tốt vì nhân viên phục vụ tốt và chất lượng đồ ăn tạm vì món ăn cũng được và không gian tốt vì không gian rộng rã và giá tiền đồ ăn tốt vì gia rẻ,"{SERVICE#GENERAL,nhân viên phục vụ,positive,tốt}; {FOOD#QUALITY,món ăn,neutral,cũng được}; {AMBIENCE#GENERAL,không gian,positive,rộng rã}; {FOOD#PRICES,gia,positive,rẻ}"
"không gian trang trí lịch sự sang trọng và cả cách bày món đẹp, bắt mắt, giá hơi bị chát ( tổng 1500 k) nhưng chất lượng tuyệt vời, đồ ăn rất ngon, đậm đà, mỗi món đều mang vị riêng của nó, rất đáng.","không gian trang trí lịch sự sang trọng và cả cách bày món đẹp , bắt mắt , giá hơi bị chát ( tổng giá tiền hông ) nhưng chất lượng tuyệt vời , đồ ăn rất ngon , đậm đà , mỗi món đều mang vị riêng của nó , rất đáng .",nhà hàng nói chung tốt vì chất lượng tuyệt vời và chất lượng đồ ăn tốt vì đồ ăn ngon và chất lượng đồ ăn tốt vì đồ ăn đậm đà và lựa chọn đồ ăn tốt vì cách bày món đẹp và lựa chọn đồ ăn tốt vì cách bày món bắt mắt và giá tiền nhà hàng tệ vì giá chát và không gian tốt vì không gian trang trí lịch sự sang trọng,"{RESTAURANT#GENERAL,chất lượng,positive,tuyệt vời}; {FOOD#QUALITY,đồ ăn,positive,ngon}; {FOOD#QUALITY,đồ ăn,positive,đậm đà}; {FOOD#STYLE&OPTIONS,cách bày món,positive,đẹp}; {FOOD#STYLE&OPTIONS,cách bày món,positive,bắt mắt}; {RESTAURANT#PRICES,giá,negative,chát}; {AMBIENCE#GENERAL,không gian trang trí,positive,lịch sự sang trọng}"
không gian quán tương đối nhỏ nhưng thái độ phục vụ của nhân viên rất tốt,không gian quán tương đối nhỏ nhưng thái độ phục vụ của nhân viên rất tốt,dịch vụ tốt vì thái độ phục vụ tốt và không gian tệ vì không gian nhỏ,"{SERVICE#GENERAL,thái độ phục vụ,positive,tốt}; {AMBIENCE#GENERAL,không gian,negative,nhỏ}"
đồ ăn ok mà thái độ nhân viên như ko muốn phục vụ vậy,đồ ăn ok mà thái độ nhân viên như không muốn phục vụ vậy,dịch vụ tệ vì thái độ nhân viên #tệ và chất lượng đồ ăn tạm vì đồ ăn ok,"{SERVICE#GENERAL,thái độ nhân viên,negative,null}; {FOOD#QUALITY,đồ ăn,neutral,ok}"
nhân viên phục vụ tốt giá cả thì hơi mắc,nhân viên phục vụ tốt giá cả thì hơi mắc,dịch vụ tốt vì nhân viên phục vụ tốt và giá tiền nhà hàng tệ vì giá cả mắc,"{SERVICE#GENERAL,nhân viên phục vụ,positive,tốt}; {RESTAURANT#PRICES,giá cả,negative,mắc}"
giá cả đắt xắt ra miếng thật nhưng chất lượng thức ăn lẫn phong cách phục vụ khiến mình rất hài lòng,giá cả đắt xắt ra miếng thật nhưng chất lượng thức ăn lẫn phong cách phục vụ khiến mình rất hài lòng,dịch vụ tốt vì phong cách phục vụ hài lòng và chất lượng đồ ăn tốt vì chất lượng thức ăn hài lòng và giá tiền nhà hàng tệ vì giá cả đắt,"{SERVICE#GENERAL,phong cách phục vụ,positive,hài lòng}; {FOOD#QUALITY,chất lượng thức ăn,positive,hài lòng}; {RESTAURANT#PRICES,giá cả,negative,đắt}"
"không gian sang trọng đẹp như ở thái, yên tịnh lịch sự thức ăn ngon nóng và thơm, giá cả ổn định, nhân viên phục vụ nhiệt tình vui vẽ có thể áp dụng voucher để dùng bữa mà ko có thái độ phàn nàn gì","không gian sang trọng đẹp như ở thái , yên tịnh lịch sự thức ăn ngon nóng và thơm , giá cả ổn định , nhân viên phục vụ nhiệt tình vui vẽ có thể áp dụng voucher để dùng bữa mà không có thái độ phàn nàn gì",dịch vụ tốt vì nhân viên phục vụ nhiệt tình vui vẽ và chất lượng đồ ăn tốt vì thức ăn ngon nóng và giá tiền nhà hàng tốt vì giá cả ổn định và không gian tốt vì không gian sang trọng đẹp và lựa chọn đồ ăn tốt vì thức ăn thơm và chất lượng đồ ăn tốt vì thức ăn thơm,"{SERVICE#GENERAL,nhân viên phục vụ,positive,nhiệt tình vui vẽ}; {FOOD#QUALITY,thức ăn,positive,ngon nóng}; {RESTAURANT#PRICES,giá cả,positive,ổn định}; {AMBIENCE#GENERAL,không gian,positive,sang trọng đẹp}; {FOOD#STYLE&OPTIONS,thức ăn,positive,thơm}; {FOOD#QUALITY,thức ăn,positive,thơm}"
đồ ăn ngon giá hơi cao nên tính ra ăn trưa cũng xa xỉ,đồ ăn ngon giá hơi cao nên tính ra ăn trưa cũng xa xỉ,chất lượng đồ ăn tốt vì đồ ăn ngon và giá tiền đồ ăn tệ vì giá cao,"{FOOD#QUALITY,đồ ăn,positive,ngon}; {FOOD#PRICES,giá,negative,cao}"
dù không thích nhân viên nhưng công nhận quán này làm đồ ngon rẻ và được cái lâu lâu ghé mà không lên giá,dù không thích nhân viên nhưng công nhận quán này làm đồ ngon rẻ và được cái lâu lâu ghé mà không lên giá,dịch vụ tệ vì nhân viên không thích và chất lượng đồ ăn tốt vì nó ngon và giá tiền đồ ăn tốt vì nó rẻ và giá tiền nhà hàng tạm vì giá #tạm,"{SERVICE#GENERAL,nhân viên,negative,không thích}; {FOOD#QUALITY,null,positive,ngon}; {FOOD#PRICES,null,positive,rẻ}; {RESTAURANT#PRICES,giá,neutral,null}"
giá nước khá đắt toilet sạch sẽ có nhân viên bảo vệ dắt xe ghi phiếu,giá nước khá đắt toilet sạch sẽ có nhân viên bảo vệ dắt xe ghi phiếu,dịch vụ tốt vì nhân viên bảo vệ #tốt và giá tiền đồ uống tệ vì giá nước đắt và vấn đề khác tốt vì toilet sạch sẽ,"{SERVICE#GENERAL,nhân viên bảo vệ,positive,null}; {DRINKS#PRICES,giá nước,negative,đắt}; {RESTAURANT#MISCELLANEOUS,toilet,positive,sạch sẽ}"
đồ ăn ngon và có thể tự nhiên nên thấy rất là vui không gian đẹp ok nhưng đồ ăn chiên thì hơi nhiều dầu mỡ nhân viên phục vụ tận tình,đồ ăn ngon và có thể tự nhiên nên thấy rất là vui không gian đẹp ok nhưng đồ ăn chiên thì hơi nhiều dầu mỡ nhân viên phục vụ tận tình,dịch vụ tốt vì nhân viên phục vụ tận tình và chất lượng đồ ăn tốt vì đồ ăn ngon và không gian tốt vì không gian đẹp ok và lựa chọn đồ ăn tệ vì đồ ăn dầu mỡ,"{SERVICE#GENERAL,nhân viên phục vụ,positive,tận tình}; {FOOD#QUALITY,đồ ăn,positive,ngon}; {AMBIENCE#GENERAL,không gian,positive,đẹp ok}; {FOOD#STYLE&OPTIONS,đồ ăn,negative,dầu mỡ}"
nhân viên phục vụ tốt thời gian chờ khá lâu bù lại đồ ăn được sợi mỳ hơi cứng,nhân viên phục vụ tốt thời gian chờ khá lâu bù lại đồ ăn được sợi mỳ hơi cứng,dịch vụ tốt vì nhân viên phục vụ tốt và chất lượng đồ ăn tạm vì đồ ăn được và dịch vụ tệ vì thời gian chờ lâu và lựa chọn đồ ăn tạm vì sợi mỳ cứng,"{SERVICE#GENERAL,nhân viên phục vụ,positive,tốt}; {FOOD#QUALITY,đồ ăn,neutral,được}; {SERVICE#GENERAL,thời gian chờ,negative,lâu}; {FOOD#STYLE&OPTIONS,sợi mỳ,neutral,cứng}"
"bảo vệ mất dạy nhưng được cái đồ ăn khá ngon, địa chỉ ở ngay quận 5","bảo vệ mất dạy nhưng được cái đồ ăn khá ngon , địa chỉ ở ngay quận num",địa chỉ tạm vì địa chỉ quận 5 và dịch vụ tệ vì bảo vệ mất dạy và chất lượng đồ ăn tốt vì đồ ăn ngon,"{LOCATION#GENERAL,địa chỉ,neutral,quận 5}; {SERVICE#GENERAL,bảo vệ,negative,mất dạy}; {FOOD#QUALITY,đồ ăn,positive,ngon}"
quán thì được cái đồ ăn phong phú đa dạng nhưng do không chuyên cái món gì nên thành ra mỗi món thì tàm tạm thôi,quán thì được cái đồ ăn phong phú đa dạng nhưng do không chuyên cái món gì nên thành ra mỗi món thì tàm tạm thôi,lựa chọn đồ ăn tốt vì đồ ăn phong phú đa dạng và chất lượng đồ ăn tạm vì món tàm tạm,"{FOOD#STYLE&OPTIONS,đồ ăn,positive,phong phú đa dạng}; {FOOD#QUALITY,món,neutral,tàm tạm}"
nhìn chung gả rán ở đây ăn cũng ngon da giòn giòn và thơm thịt gà mềm và ngọt có điều gà hơi nhỏ,nhìn chung gả rán ở đây ăn cũng ngon da giòn giòn và thơm thịt gà mềm và ngọt có điều gà hơi nhỏ,chất lượng đồ ăn tốt vì gả rán ngon và lựa chọn đồ ăn tệ vì gà nhỏ và chất lượng đồ ăn tốt vì da thơm và chất lượng đồ ăn tốt vì thịt gà ngọt và lựa chọn đồ ăn tốt vì da giòn giòn và lựa chọn đồ ăn tốt vì thịt gà mềm,"{FOOD#QUALITY,gả rán,positive,ngon}; {FOOD#STYLE&OPTIONS,gà,negative,nhỏ}; {FOOD#QUALITY,da,positive,thơm}; {FOOD#QUALITY,thịt gà,positive,ngọt}; {FOOD#STYLE&OPTIONS,da,positive,giòn giòn}; {FOOD#STYLE&OPTIONS,thịt gà,positive,mềm}"
"bánh gạo ăn ngon , sườn nướng gia vị ướp thấm đều, mềm tuy nhiên món thịt ba chỉ nướng khô, trình bày kém , mỳ trộn quá bình thường ,","bánh gạo ăn ngon , sườn nướng gia vị ướp thấm đều , mềm tuy nhiên món thịt ba chỉ nướng khô , trình bày kém , mỳ trộn quá bình thường ,",chất lượng đồ ăn tạm vì mỳ trộn bình thường và lựa chọn đồ ăn tốt vì gia vị ướp thấm đều và chất lượng đồ ăn tốt vì bánh gạo ngon và lựa chọn đồ ăn tệ vì thịt ba chỉ nướng khô và lựa chọn đồ ăn tệ vì trình bày kém,"{FOOD#QUALITY,mỳ trộn,neutral,bình thường}; {FOOD#STYLE&OPTIONS,gia vị ướp,positive,thấm đều}; {FOOD#QUALITY,bánh gạo,positive,ngon}; {FOOD#STYLE&OPTIONS,thịt ba chỉ nướng,negative,khô}; {FOOD#STYLE&OPTIONS,trình bày,negative,kém}"
đồ ăn và giá tiền thì ok nhưng nv phục vụ thì quá tệ so với 1 nhà hàng,đồ ăn và giá tiền thì ok nhưng nhân viên phục vụ thì quá tệ so với num nhà hàng,dịch vụ tệ vì phục vụ thì tệ và chất lượng đồ ăn tạm vì đồ ăn ok và giá tiền đồ ăn tạm vì giá tiền ok,"{SERVICE#GENERAL,phục vụ thì,negative,tệ}; {FOOD#QUALITY,đồ ăn,neutral,ok}; {FOOD#PRICES,giá tiền,neutral,ok}"
giá khá cao nhưng lượng và chất ổn so với giá cả,giá khá cao nhưng lượng và chất ổn so với giá cả,nhà hàng nói chung tạm vì lượng ổn và giá tiền nhà hàng tệ vì giá cao và nhà hàng nói chung tạm vì chất ổn,"{RESTAURANT#GENERAL,lượng,neutral,ổn}; {RESTAURANT#PRICES,giá,negative,cao}; {RESTAURANT#GENERAL,chất,neutral,ổn}"
chất lượng giá cả lẩu tạm được bạch tuột và sò ngon giá hơi cao tý nhưng chấp nhận được giữ xe miễn phí phía trước quán nằm ngay mặt tiền nên rất dễ tìm,chất lượng giá cả lẩu tạm được bạch tuột và sò ngon giá hơi cao tý nhưng chấp nhận được giữ xe miễn phí phía trước quán nằm ngay mặt tiền nên rất dễ tìm,chất lượng đồ ăn tạm vì chất lượng tạm được và địa chỉ tốt vì nó dễ tìm và vấn đề khác tốt vì giữ xe miễn phí và giá tiền đồ ăn tạm vì giá cả lẩu được và chất lượng đồ ăn tốt vì sò ngon và giá tiền đồ ăn tệ vì giá cao và chất lượng đồ ăn tốt vì bạch tuột ngon,"{FOOD#QUALITY,chất lượng,neutral,tạm được}; {LOCATION#GENERAL,null,positive,dễ tìm}; {RESTAURANT#MISCELLANEOUS,giữ xe,positive,miễn phí}; {FOOD#PRICES,giá cả lẩu,neutral,được}; {FOOD#QUALITY,sò,positive,ngon}; {FOOD#PRICES,giá,negative,cao}; {FOOD#QUALITY,bạch tuột,positive,ngon}"
đồ ăn rất ngon nhưng khẩu phần rất nhỏ tính ra là giá cao so với đồ chay,đồ ăn rất ngon nhưng khẩu phần rất nhỏ tính ra là giá cao so với đồ chay,chất lượng đồ ăn tốt vì đồ ăn ngon và lựa chọn đồ ăn tệ vì khẩu phần nhỏ và giá tiền đồ ăn tệ vì giá cao,"{FOOD#QUALITY,đồ ăn,positive,ngon}; {FOOD#STYLE&OPTIONS,khẩu phần,negative,nhỏ}; {FOOD#PRICES,giá,negative,cao}"
giá cả thì không rẻ lắm chắc chỉ thích hợp lâu lâu mới ăn được thôi gt lt về mặt trang trí và không gian trong quán cũng khá đẹp mang theo phong cách hiện đại,giá cả thì không rẻ lắm chắc chỉ thích hợp lâu lâu mới ăn được thôi gt lt về mặt trang trí và không gian trong quán cũng khá đẹp mang theo phong cách hiện đại,giá tiền nhà hàng tạm vì giá cả không rẻ và không gian tốt vì trang trí đẹp và không gian tốt vì không gian đẹp,"{RESTAURANT#PRICES,giá cả,neutral,không rẻ}; {AMBIENCE#GENERAL,trang trí,positive,đẹp}; {AMBIENCE#GENERAL,không gian,positive,đẹp}"
